_id,year,state_name,state_code,district_name,district_code,registration_circles,murder_with_rape_gang_rape,dowry_deaths,abetment_to_suicide_of_women,miscarriage,acid_attack,attempt_to_acid_attack,cruelty_by_husband_or_his_relatives,kidnapping_and_abduction,kidnapping_abduction_in_order_to_murder,kidnapping_for_ransom,kidnp_and_abductn_of_women_above_18_for_marrg,importation_of_girls_from_foreign,kidnapping_and_abduction_of_women_others,human_trafficking,rape_women_above_18,attempt_to_commit_rape_above_18,assault_on_womenabove_18,insult_to_the_modesty_of_women_above_18,dowry_prohibition,detaining_a_prsn_in_premises_where_prost_is_carried,prostitution_in_or_in_the_vicinity_of_public_places,seducing_or_soliciting_for_purpose_of_prostitution,other_sections_under_itp_act,protection_of_women_from_domestic_violence,publshng_or_transmitting_of_sexually_explicit_mtrl,other_women_centric_cyber_crimes,indecent_representation_of_women
4398,2022,Chhattisgarh,22,Surguja,389,Sarguja,0,1,3,0,0,0,44,70,0,,0,0,0,0,78,0,36,16,0,0,0,0,0,0,17,0,0
4399,2022,Chhattisgarh,22,Sukma,642,Sukma,0,0,1,0,0,0,2,14,0,,0,0,0,0,9,0,4,0,0,0,0,0,0,0,1,0,0
4400,2022,Chhattisgarh,22,Surajpur,648,Surajpur,2,3,14,0,0,0,38,33,0,,0,0,3,1,52,2,42,5,1,0,0,0,0,0,8,0,0
4401,2022,Chhattisgarh,22,Gaurela Pendra Marwahi,734,Gaurela-Pendra-Marwari,0,0,6,0,0,0,10,28,0,,0,0,0,0,8,0,18,2,0,0,0,0,0,0,3,0,0
4402,2022,Goa,30,North Goa,551,North Goa,1,0,1,0,0,0,1,27,0,,0,0,13,5,12,0,48,15,0,0,0,0,0,0,0,0,0
4403,2022,Goa,30,South Goa,552,South Goa,0,0,0,0,0,0,2,19,0,,0,0,0,1,4,0,24,14,0,0,0,0,0,0,0,0,0
4404,2022,Goa,30,North Goa,551,Cid,0,0,0,0,0,0,3,1,0,,0,0,0,4,2,0,4,1,0,0,0,0,0,0,4,1,0
4405,2022,Gujarat,24,Ahmadabad,438,Ahmedabad City,1,2,38,3,5,2,616,124,0,,1,0,4,2,104,0,138,2,0,0,10,2,0,0,3,0,0
4406,2022,Gujarat,24,Ahmadabad,438,Ahmedabad Rural,0,0,5,0,0,0,14,3,0,,0,0,1,0,11,0,14,0,1,0,0,0,0,0,0,0,0
4407,2022,Gujarat,24,Amreli,439,Amreli,0,0,8,0,0,0,62,3,0,,0,0,1,0,7,0,9,1,0,0,0,0,0,0,3,0,0
4408,2022,Gujarat,24,Anand,440,Anand,0,0,7,0,0,1,37,13,0,,0,0,0,0,16,0,13,0,0,0,0,0,0,0,4,0,0
4409,2022,Gujarat,24,Arvalli,672,Arvalli,0,0,4,0,0,0,15,14,0,,15,0,3,0,6,0,11,0,0,0,0,0,0,0,0,0,0
4410,2022,Gujarat,24,Banas Kantha,441,Banaskantha,0,0,0,0,0,0,49,9,0,,12,0,5,1,38,0,18,0,0,2,0,0,0,0,0,0,0
4411,2022,Gujarat,24,Bharuch,442,Bharuch,0,0,2,0,0,0,35,23,0,,0,0,1,0,7,0,17,0,0,0,0,0,0,0,0,0,0
4412,2022,Gujarat,24,Bhavnagar,443,Bhavnagar,0,0,13,0,0,0,82,13,0,,1,0,0,0,22,0,20,2,0,1,0,0,0,0,2,0,0
4413,2022,Gujarat,24,Botad,676,Botad,0,0,4,0,0,0,11,3,0,,1,0,0,0,4,0,4,0,0,0,0,0,0,0,2,1,0
4414,2022,Gujarat,24,Chhotaudepur,668,Chhotaudepur,0,0,9,0,0,0,9,1,0,,1,0,2,0,8,0,12,0,0,0,0,0,0,0,1,0,0
4415,2022,Gujarat,24,Gandhinagar,446,Cid Crime,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4416,2022,Gujarat,24,Dohad,445,Dahod,0,0,12,0,0,0,4,8,0,,3,0,4,0,20,0,19,1,0,0,0,0,0,0,0,0,0
4417,2022,Gujarat,24,Dang,444,Dang,0,0,1,0,0,0,3,3,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4418,2022,Gujarat,24,Devbhumi Dwarka,674,Devbhumi Dwarka,0,0,4,0,0,0,40,1,0,,0,0,0,0,6,0,2,0,0,0,0,0,0,0,2,0,0
4419,2022,Gujarat,24,Gandhinagar,446,Gandhinagar,0,1,11,0,0,0,42,4,0,,16,0,3,0,10,0,10,0,0,0,0,0,0,0,0,0,0
4420,2022,Gujarat,24,Gir Somnath,675,Gir Somnath,1,0,4,0,0,0,15,2,0,,0,0,0,0,16,0,5,0,0,0,0,0,3,0,0,0,0
4421,2022,Gujarat,24,Jamnagar,447,Jamnagar,0,0,6,0,0,0,44,5,0,,0,0,0,0,7,0,7,0,0,0,0,0,0,0,1,0,0
4422,2022,Gujarat,24,Junagadh,448,Junagadh,0,0,10,0,0,1,90,4,0,,1,0,0,0,20,0,9,0,0,0,0,2,0,0,0,0,0
4423,2022,Gujarat,24,Kachchh,449,Kachchh East(G),0,2,7,0,0,0,49,15,1,,0,0,1,0,13,0,12,0,0,0,0,0,0,0,0,1,0
4424,2022,Gujarat,24,Kachchh,449,Kachchh West(B),0,0,11,0,0,0,42,13,0,,0,0,1,0,18,0,20,1,0,0,1,0,0,0,2,0,0
4425,2022,Gujarat,24,Kheda,450,Kheda,0,0,16,0,0,0,54,0,0,,0,0,6,0,19,0,19,0,0,0,0,0,0,0,0,0,0
4426,2022,Gujarat,24,Mahisagar,669,Mahisagar,0,0,15,0,0,0,9,11,0,,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4427,2022,Gujarat,24,Mahesana,451,Mehsana,0,0,4,0,0,0,61,39,0,,0,0,5,0,19,0,14,0,0,0,0,0,0,0,0,1,0
4428,2022,Gujarat,24,Morbi,673,Morbi,5,0,5,0,0,0,8,4,0,,0,0,1,0,8,0,4,0,0,0,0,0,0,0,4,0,0
4429,2022,Gujarat,24,Narmada,452,Narmada,0,0,5,0,0,0,4,1,0,,0,0,0,0,3,0,5,0,0,0,0,0,0,0,1,0,0
4430,2022,Gujarat,24,Navsari,453,Navsari,0,0,0,0,0,0,16,3,0,,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0
4431,2022,Gujarat,24,Panch Mahals,454,Panchmahal,1,0,17,0,0,0,33,8,0,,0,0,0,0,16,0,13,0,0,0,0,0,1,1,0,0,0
4432,2022,Gujarat,24,Patan,455,Patan,0,0,6,0,0,0,24,8,0,,0,0,1,0,10,0,20,0,0,0,0,0,3,0,0,0,0
4433,2022,Gujarat,24,Porbandar,456,Porbandar,0,0,2,0,0,0,9,2,0,,0,0,1,0,6,0,8,0,0,0,0,0,0,0,1,4,0
4434,2022,Gujarat,24,Rajkot,457,Rajkot City,0,1,20,0,0,0,151,14,0,,16,0,0,0,29,0,21,0,0,9,0,0,0,0,2,0,0
4435,2022,Gujarat,24,Rajkot,457,Rajkot Rural,0,0,10,0,0,0,85,1,0,,0,0,1,0,10,0,11,0,0,0,0,0,0,0,0,0,0
4436,2022,Gujarat,24,Sabar Kantha,458,Sabarkantha,1,0,6,0,0,0,42,8,0,,13,0,1,0,14,0,35,0,0,0,0,0,0,0,0,0,0
4437,2022,Gujarat,24,Surat,459,Surat City,2,2,22,0,0,0,274,167,0,,0,0,1,1,52,0,61,1,0,0,0,0,0,0,0,2,0
4438,2022,Gujarat,24,Surat,459,Surat Rural,1,0,5,0,0,0,25,13,0,,0,0,1,0,21,0,10,0,0,0,0,0,0,0,1,1,0
4439,2022,Gujarat,24,Surendranagar,460,Surendranagar,0,0,10,0,0,0,8,0,0,,0,0,0,0,13,0,7,0,0,0,0,0,0,0,1,0,0
4440,2022,Gujarat,24,Tapi,641,Tapi,0,0,0,1,0,0,3,1,0,,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
4441,2022,Gujarat,24,Vadodara,461,Vadodara City,0,1,5,1,0,0,70,10,0,,0,0,1,1,18,0,31,0,0,1,2,0,0,0,3,0,0
4442,2022,Gujarat,24,Vadodara,461,Vadodara Rural,0,0,6,0,0,0,24,8,0,,0,0,0,0,16,0,11,0,0,0,0,0,0,0,1,0,0
4443,2022,Gujarat,24,Valsad,462,Valsad,0,1,4,0,0,0,7,14,0,,0,0,0,0,10,0,4,1,0,0,0,0,0,0,1,0,0
4444,2022,Gujarat,24,Ahmadabad,438,Cyber Ahmedabad Range,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,4,0,0,0,0,0,0,4,0,0
4445,2022,Gujarat,24,Bhavnagar,443,Cyber Bhavnagar Range,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4446,2022,Gujarat,24,Kachchh,449,Cyber Border Range,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4447,2022,Gujarat,24,Gandhinagar,446,Cyber Gandhinagar Range,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4448,2022,Gujarat,24,Junagadh,448,Cyber Junagadh Range,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4449,2022,Gujarat,24,Panch Mahals,454,Cyber Panchmahal Range,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4450,2022,Gujarat,24,Rajkot,457,Cyber Rajkot Range,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4451,2022,Gujarat,24,Surat,459,Cyber Surat Range,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4452,2022,Gujarat,24,Vadodara,461,Cyber Vadodara Range,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4453,2022,Haryana,6,Ambala,58,Ambala,0,9,9,1,0,0,327,0,0,,47,0,44,2,83,0,118,11,0,0,0,0,0,0,0,2,0
4454,2022,Haryana,6,Bhiwani,59,Bhiwani,0,8,8,0,0,0,420,0,0,,28,0,2,0,57,19,105,8,0,0,1,0,0,0,1,1,0
4455,2022,Haryana,6,Faridabad,60,Faridabad,3,26,14,0,0,0,408,175,0,,32,0,5,1,159,14,109,16,1,0,0,0,0,0,6,0,0
4456,2022,Haryana,6,Fatehabad,61,Fatehabad,0,3,6,0,0,0,125,1,0,,2,0,7,0,43,4,71,7,0,0,0,0,1,0,0,1,0
4457,2022,Haryana,6,Ambala,58,Grp,1,6,4,0,0,0,0,0,0,,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
4458,2022,Haryana,6,Gurugram,62,Gurugram,1,15,9,0,0,0,458,76,0,,23,0,12,1,191,4,207,68,3,0,4,0,0,0,14,0,0
4459,2022,Haryana,6,Hisar,63,Hissar,0,4,7,0,0,0,287,0,0,,13,0,4,0,106,0,283,33,0,0,0,0,0,0,0,0,0
4460,2022,Haryana,6,Jhajjar,64,Jhajjar,0,17,6,1,0,0,294,0,0,,14,0,55,0,50,14,76,19,0,0,0,0,0,0,5,0,0
4461,2022,Haryana,6,Jind,65,Jind,0,11,10,0,0,0,207,0,0,,50,0,6,0,47,12,84,5,0,0,0,0,0,0,0,0,0
4462,2022,Haryana,6,Kaithal,66,Kaithal,2,6,8,2,1,0,132,0,0,,83,0,28,1,44,3,72,2,0,0,0,0,1,0,4,1,0
4463,2022,Haryana,6,Karnal,67,Karnal,1,19,15,4,2,0,341,2,0,,44,0,19,0,128,42,177,32,2,0,0,0,3,1,8,0,0
4464,2022,Haryana,6,Kurukshetra,68,Kurukshetra,0,3,11,1,0,0,297,0,0,,45,0,50,0,93,18,176,9,2,0,0,0,3,0,0,0,0
4465,2022,Haryana,6,Mahendragarh,69,Mahendergarh,0,7,3,0,0,0,95,1,0,,16,0,5,0,39,1,67,13,0,1,3,0,0,0,5,0,0
4466,2022,Haryana,6,Nuh,604,Nuh,0,11,1,0,0,0,93,1,0,,5,0,21,1,71,9,73,0,0,0,0,0,0,0,0,3,0
4467,2022,Haryana,6,Palwal,619,Palwal,0,22,26,2,2,0,218,8,2,,33,0,5,0,64,18,178,7,2,0,0,0,0,0,7,0,0
4468,2022,Haryana,6,Panchkula,70,Panchkula,0,1,3,1,0,0,130,0,0,,0,0,65,0,40,7,62,9,0,0,0,0,0,0,1,4,0
4469,2022,Haryana,6,Panipat,71,Panipat,0,6,6,0,0,0,384,1,0,,128,0,170,0,108,12,188,18,2,0,0,0,0,0,3,2,0
4470,2022,Haryana,6,Rewari,72,Rewari,0,10,10,0,0,0,203,11,0,,16,0,3,0,49,3,73,15,0,0,0,0,5,0,0,0,0
4471,2022,Haryana,6,Rohtak,73,Rohtak,0,9,8,0,0,0,251,0,0,,19,0,86,0,78,13,133,5,1,0,0,0,0,0,3,4,0
4472,2022,Haryana,6,Sirsa,74,Sirsa,0,5,6,0,1,0,287,0,0,,33,0,4,1,64,7,75,9,0,1,0,0,0,0,2,0,0
4473,2022,Haryana,6,Sonipat,75,Sonipat,0,16,8,1,0,0,383,0,0,,53,0,123,1,130,25,220,10,0,0,0,0,0,0,1,0,0
4474,2022,Haryana,6,Yamunanagar,76,Yamunanagar,0,11,15,1,0,0,346,0,0,,47,0,90,2,105,17,84,9,0,0,0,0,0,0,8,0,0
4475,2022,Haryana,6,Charki Dadri,701,Charkhi Dadri,0,5,3,0,0,0,88,0,0,,2,0,5,0,16,8,35,10,0,0,0,0,2,0,1,0,0
4476,2022,Haryana,6,Hisar,63,Hansi,0,4,6,0,0,0,109,0,0,,6,0,2,0,22,4,61,7,4,0,0,0,0,0,2,1,0
4477,2022,Himachal Pradesh,2,Solan,25,Baddi,0,0,3,0,0,0,11,15,1,,0,0,0,0,12,0,15,1,0,0,0,0,0,0,1,0,0
4478,2022,Himachal Pradesh,2,Bilaspur,15,Bilaspur,0,0,7,0,0,0,18,18,0,,1,0,0,0,5,1,29,4,0,0,0,0,0,0,0,0,0
4479,2022,Himachal Pradesh,2,Chamba,16,Chamba,0,0,1,0,0,0,16,0,0,,2,0,0,0,9,0,29,4,0,0,0,0,0,0,0,1,0
4480,2022,Himachal Pradesh,2,Shimla,23,Cid,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,2022,Himachal Pradesh,2,Shimla,23,Grp,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4482,2022,Himachal Pradesh,2,Hamirpur,17,Hamirpur,0,0,4,0,0,0,13,0,0,,2,0,0,0,2,1,39,12,0,0,0,0,0,0,3,0,0
4483,2022,Himachal Pradesh,2,Kangra,18,Kangra,0,1,15,0,0,0,38,46,0,,2,0,1,0,31,2,85,12,0,0,0,0,0,0,3,0,0
4484,2022,Himachal Pradesh,2,Kinnaur,19,Kinnaur,0,0,0,0,0,0,3,0,0,,0,0,7,0,3,0,5,0,0,0,0,0,0,1,2,0,0
4485,2022,Himachal Pradesh,2,Kullu,20,Kullu,0,0,0,0,0,0,5,29,0,,0,0,2,0,12,0,26,10,0,0,0,0,0,0,2,0,0
4486,2022,Himachal Pradesh,2,Mandi,22,Mandi,0,0,10,0,0,0,29,0,0,,3,0,0,0,24,1,61,11,0,0,0,0,0,0,6,0,0
4487,2022,Himachal Pradesh,2,Shimla,23,Shimla,0,0,1,0,0,0,14,0,0,,0,0,0,0,14,0,40,10,0,0,0,0,1,0,0,0,0
4488,2022,Himachal Pradesh,2,Sirmaur,24,Sirmaur,2,0,3,0,0,0,21,22,0,,3,0,1,0,21,0,42,2,0,0,0,0,0,0,1,0,0
4489,2022,Himachal Pradesh,2,Solan,25,Solan,0,0,2,0,0,0,4,34,0,,1,0,0,0,6,0,10,4,0,0,0,0,1,1,1,2,0
4490,2022,Himachal Pradesh,2,Una,26,Una,0,0,8,0,0,0,24,16,0,,1,0,0,0,6,0,23,5,1,0,0,0,0,0,2,0,0
4491,2022,Himachal Pradesh,2,Shimla,23,Cyber,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,2022,Jharkhand,20,Bokaro,322,Bokaro,0,13,0,0,0,0,64,0,0,,0,0,0,0,60,0,79,0,106,0,0,0,0,0,0,0,0
4493,2022,Jharkhand,20,West Singhbhum,343,Chaibasa,0,0,1,0,0,0,11,8,0,,4,0,1,2,40,3,20,0,14,0,0,0,0,0,0,0,0
4494,2022,Jharkhand,20,Chatra,323,Chatra,0,11,0,0,1,0,11,0,0,,0,0,24,1,25,4,13,0,44,0,0,0,0,0,0,0,0
4495,2022,Jharkhand,20,Deoghar,324,Deoghar,0,14,0,0,0,0,40,14,0,,25,0,0,0,38,0,121,0,165,0,0,0,0,0,0,0,0
4496,2022,Jharkhand,20,Dhanbad,325,Dhanbad,0,15,0,0,0,0,62,0,0,,35,0,0,0,69,12,108,0,167,0,0,0,0,0,0,0,0
4497,2022,Jharkhand,20,Dhanbad,325,Dhanbad Railway,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4498,2022,Jharkhand,20,Dumka,326,Dumka,0,8,4,0,1,0,7,16,0,,0,0,0,3,34,4,36,0,35,0,0,0,0,0,3,0,0
4499,2022,Jharkhand,20,Garhwa,328,Garhwa,0,21,0,0,0,0,59,0,0,,33,0,0,1,36,0,70,0,62,0,0,0,0,0,0,0,0
4500,2022,Jharkhand,20,Giridih,329,Giridih,0,35,0,0,0,0,74,0,0,,80,0,0,3,66,3,0,0,115,0,0,0,0,0,0,0,0
4501,2022,Jharkhand,20,Godda,330,Godda,4,5,1,0,0,1,38,8,0,,35,0,0,2,48,2,162,0,127,0,0,0,0,0,0,0,0
4502,2022,Jharkhand,20,Gumla,331,Gumla,0,2,7,0,0,0,11,32,0,,11,0,0,2,54,0,13,0,29,0,0,0,0,0,0,0,0
4503,2022,Jharkhand,20,Hazaribagh,332,Hazaribagh,1,20,8,0,0,0,61,0,0,,25,0,2,0,61,27,38,0,122,0,0,0,0,0,0,0,0
4504,2022,Jharkhand,20,East Singhbum,327,Jamshedpur,0,9,2,0,0,0,74,5,0,,117,0,0,0,77,7,48,0,130,0,0,0,3,0,0,0,0
4505,2022,Jharkhand,20,East Singhbum,327,Jamshedpur Railway,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4506,2022,Jharkhand,20,Jamtara,333,Jamtara,0,5,0,0,0,0,21,2,0,,5,0,0,0,12,2,21,0,37,0,0,0,0,0,0,0,8
4507,2022,Jharkhand,20,Khunti,606,Khunti,0,0,0,0,0,0,16,0,0,,0,0,0,0,26,0,6,0,10,0,0,0,0,0,0,0,0
4508,2022,Jharkhand,20,Koderma,334,Koderma,0,7,0,0,0,0,18,0,0,,9,0,0,0,46,0,60,0,13,0,0,0,0,12,0,0,0
4509,2022,Jharkhand,20,Latehar,335,Latehar,0,1,5,0,0,0,17,5,0,,26,0,0,4,36,1,35,0,26,0,0,0,0,0,0,1,0
4510,2022,Jharkhand,20,Lohardaga,336,Lohardagga,0,1,4,0,0,0,8,3,0,,22,0,0,0,32,0,22,0,41,0,0,0,0,0,0,0,0
4511,2022,Jharkhand,20,Pakur,337,Pakur,0,0,0,0,0,0,38,0,0,,3,0,0,0,50,5,19,0,112,0,0,0,0,0,0,0,0
4512,2022,Jharkhand,20,Palamu,338,Palamu,0,14,8,0,0,0,35,7,4,,20,0,19,0,59,9,83,1,118,0,0,0,0,55,7,0,0
4513,2022,Jharkhand,20,Ramgarh,607,Ramgarh,0,10,0,0,0,0,12,3,0,,25,0,4,0,20,3,15,1,47,0,0,0,0,0,0,0,0
4514,2022,Jharkhand,20,Ranchi,339,Ranchi,2,12,0,0,0,0,114,0,0,,10,0,0,0,140,0,71,0,142,0,0,0,0,0,0,0,0
4515,2022,Jharkhand,20,Sahebganj,340,Sahebganj,0,4,0,0,0,0,29,18,0,,29,0,0,0,47,0,21,0,90,0,0,0,0,0,0,0,0
4516,2022,Jharkhand,20,Saraikela Kharsawan,341,Saraikela,0,1,0,0,0,0,20,0,1,,2,0,0,0,15,6,19,0,44,0,0,0,0,0,0,0,0
4517,2022,Jharkhand,20,Simdega,342,Simdega,0,0,0,0,0,0,10,0,0,,25,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0
4518,2022,Karnataka,29,Bagalkote,524,Bagalkot,0,2,9,0,0,0,34,27,0,,0,0,0,0,12,0,159,0,29,0,0,0,0,0,3,0,0
4519,2022,Karnataka,29,Bengaluru Urban,525,Bengaluru City,0,29,87,0,5,2,584,602,3,,3,0,3,7,151,0,757,29,964,74,18,3,15,0,73,0,0
4520,2022,Karnataka,29,Bengaluru Urban,525,Bengaluru District,0,14,15,0,0,0,149,194,0,,0,0,0,0,21,0,156,2,34,0,0,0,5,0,16,0,0
4521,2022,Karnataka,29,Belagavi,527,Belagavi District,0,3,11,0,0,0,127,74,0,,0,0,0,0,22,0,276,0,17,0,0,0,1,0,14,0,0
4522,2022,Karnataka,29,Ballari,528,Ballari,0,1,0,0,0,0,65,28,0,,0,0,0,0,9,0,81,0,45,0,0,0,1,0,2,0,0
4523,2022,Karnataka,29,Bidar,529,Bidar,0,4,8,0,0,0,110,2,0,,2,0,5,0,11,1,54,0,26,3,0,0,1,0,2,0,1
4524,2022,Karnataka,29,Vijayapura,530,Vijayapura,0,3,0,4,0,0,107,57,0,,0,0,0,0,20,0,140,2,8,1,0,0,0,0,9,0,0
4525,2022,Karnataka,29,Chikkaballapura,630,Chikkaballapura,0,11,13,1,0,0,51,2,0,,0,0,0,1,9,0,146,1,36,0,0,0,0,0,0,0,0
4526,2022,Karnataka,29,Chamarajanagara,531,Chamarajnagar,0,1,3,0,0,0,19,0,0,,1,0,2,0,9,0,155,2,29,0,0,0,0,0,0,0,0
4527,2022,Karnataka,29,Chikkamagaluru,532,Chikkamagaluru,1,4,6,0,0,0,43,0,0,,1,0,0,0,6,0,223,0,40,0,2,0,0,0,0,0,0
4528,2022,Karnataka,29,Chitradurga,533,Chitradurga,0,7,13,0,0,0,72,1,0,,2,0,1,0,12,0,383,4,47,0,0,0,0,0,1,0,0
4529,2022,Karnataka,29,Dakshina Kannada,534,Dakshina Kannada,0,0,2,0,0,0,31,12,0,,0,0,0,0,10,0,57,2,4,0,0,0,0,0,5,1,0
4530,2022,Karnataka,29,Davangere,535,Davanagere,2,7,9,0,0,0,59,65,0,,3,0,0,0,17,1,218,1,93,0,0,0,0,0,3,0,0
4531,2022,Karnataka,29,Dharwad,536,Dharwad,0,0,1,0,0,0,42,0,0,,0,0,0,0,3,1,47,0,5,0,0,0,0,0,1,0,0
4532,2022,Karnataka,29,Gadag,537,Gadag,1,2,4,0,0,0,23,0,0,,1,0,0,0,7,0,56,1,5,0,0,0,0,0,3,0,0
4533,2022,Karnataka,29,Kalaburagi,538,Kalaburgi,1,3,10,1,0,0,101,27,0,,0,0,0,0,12,0,116,0,3,0,0,0,0,0,1,0,0
4534,2022,Karnataka,29,Hassan,539,Hassan,0,5,9,0,0,0,50,49,0,,1,0,15,0,13,0,273,0,78,0,0,0,0,0,4,0,0
4535,2022,Karnataka,29,Haveri,540,Haveri,0,4,6,0,0,0,36,54,0,,0,0,4,0,13,0,112,0,31,0,0,0,0,0,0,0,0
4536,2022,Karnataka,29,Dharwad,536,Hubballi Dharwad City,0,2,4,0,0,0,87,0,0,,0,0,3,0,10,0,55,0,0,0,0,0,5,0,9,0,0
4537,2022,Karnataka,29,Belagavi,527,K.G.F.,0,1,3,0,0,0,13,8,0,,0,0,0,0,5,0,39,0,17,0,0,0,0,0,4,0,0
4538,2022,Karnataka,29,Kodagu,541,Kodagu,0,0,3,0,0,0,24,23,0,,0,0,4,0,8,0,53,1,2,0,0,0,0,0,2,0,0
4539,2022,Karnataka,29,Kolar,542,Kolar,0,7,1,0,0,0,23,51,0,,1,0,0,0,12,0,129,1,36,0,0,0,0,0,3,0,0
4540,2022,Karnataka,29,Koppal,543,Koppal,0,4,2,1,0,0,96,30,0,,1,0,0,1,8,0,109,2,1,0,0,0,0,0,4,0,0
4541,2022,Karnataka,29,Mandya,544,Mandya,1,5,11,0,0,0,92,2,0,,3,0,0,0,10,0,342,2,39,0,0,0,0,0,0,0,1
4542,2022,Karnataka,29,Dakshina Kannada,534,Mangaluru City,0,3,4,0,0,0,32,2,0,,0,0,0,3,12,0,83,4,17,0,0,0,2,0,8,0,0
4543,2022,Karnataka,29,Mysuru,545,Mysuru City,0,3,7,0,0,0,43,44,0,,0,0,0,0,15,0,81,3,119,0,0,0,0,0,5,0,0
4544,2022,Karnataka,29,Mysuru,545,Mysuru District,0,8,6,0,0,0,97,0,0,,0,0,0,0,22,0,284,4,23,0,0,0,0,0,9,0,0
4545,2022,Karnataka,29,Raichur,546,Raichur,0,6,7,0,0,0,115,25,0,,0,0,0,0,24,0,217,0,60,3,0,0,0,0,6,0,0
4546,2022,Karnataka,29,Bengaluru Urban,525,K.Railways,0,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
4547,2022,Karnataka,29,Ramanagara,631,Ramanagara,0,4,0,0,0,0,46,78,0,,2,0,0,0,14,0,291,1,68,0,0,0,2,0,5,0,0
4548,2022,Karnataka,29,Shivamogga,547,Shimoga,0,10,12,0,0,0,92,69,0,,0,0,2,0,23,0,327,1,90,0,0,0,2,0,6,0,0
4549,2022,Karnataka,29,Tumakuru,548,Tumakuru,0,4,0,1,0,0,65,107,0,,2,0,0,0,19,0,284,2,114,0,0,0,0,0,9,0,0
4550,2022,Karnataka,29,Udupi,549,Udupi,0,0,4,0,0,0,30,8,0,,0,0,0,0,10,0,72,4,21,0,1,0,1,0,14,0,0
4551,2022,Karnataka,29,Uttara Kannada,550,Uttara Kannada,0,1,6,0,0,0,21,33,0,,0,0,2,0,11,0,160,5,21,0,1,0,1,0,4,0,0
4552,2022,Karnataka,29,Yadgir,635,Yadgiri,0,1,0,0,0,0,32,16,0,,1,0,0,0,15,0,97,1,20,0,0,0,0,0,2,0,0
4553,2022,Karnataka,29,Belagavi,527,Belagavi City,0,2,7,0,0,0,88,17,0,,0,0,0,1,6,0,43,1,2,0,0,0,3,0,7,0,0
4554,2022,Karnataka,29,Kalaburagi,538,Kalaburgi City,1,3,4,5,0,0,53,0,0,,0,0,0,0,7,1,41,0,50,3,0,0,0,0,0,0,0
4555,2022,Kerala,32,Alappuzha,554,Alapuzha,0,0,6,0,1,0,201,5,0,,0,0,2,0,35,0,261,24,0,0,0,0,0,22,2,1,0
4556,2022,Kerala,32,Ernakulam,555,Ernakulam Commissionerate,0,1,1,0,0,0,153,8,0,,0,0,1,0,97,2,271,60,0,0,0,0,0,8,10,0,0
4557,2022,Kerala,32,Ernakulam,555,Ernakulam Rural,2,0,0,0,1,0,329,19,0,,0,0,0,1,61,4,334,76,0,0,0,0,0,49,0,4,0
4558,2022,Kerala,32,Idukki,556,Idukki,0,1,3,0,0,0,101,7,0,,0,0,0,0,40,7,148,24,0,0,0,0,0,15,1,1,0
4559,2022,Kerala,32,Kannur,557,Kannur City,0,0,1,0,0,0,161,1,0,,0,0,0,0,21,0,92,10,0,0,0,0,0,2,2,0,0
4560,2022,Kerala,32,Kasaragod,558,Kasargod,0,0,2,0,0,0,136,2,0,,0,0,0,0,26,0,89,16,0,0,0,0,1,3,4,0,0
4561,2022,Kerala,32,Kollam,559,Kollam Commissionerate,0,1,2,0,0,0,364,4,0,,2,0,0,6,28,0,189,21,0,0,0,0,1,30,1,0,0
